Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EngagementSurvey,EmpSatisfaction,DaysLateLast30,Absences,BurnRate,MentalFatigueScore,WFHAvailable,ResourceAllocation,SalaryPerLevel,PromotionStagnation,TotalSatisfaction,BurnoutPressureIndex,CareerVelocity,ManagerStability
33,0,0,1283,2,2,3,2,4,0,62,3,2,7,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1715.6666666666667,0.08333333333333333,3.0,1.1199999999999999,0.058823529411764705,0.5833333333333334
49,0,2,1313,2,11,4,2,4,0,80,3,2,7,4,2,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1502.3333333333333,0.0,3.75,1.1199999999999999,0.04,0.6666666666666666
33,1,2,211,2,16,3,1,1,0,74,3,3,7,1,2,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2141.0,0.0,1.75,0.8999999999999999,0.08823529411764706,0.0
38,0,1,594,1,2,2,3,3,0,75,2,1,2,2,1,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1234.0,0.0,2.25,1.4,0.02564102564102564,0.7142857142857143
31,1,2,1079,2,16,4,2,1,1,70,3,3,7,3,1,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2040.25,0.0,2.0,0.9714285714285713,0.09375,0.0
29,0,2,590,1,4,3,5,4,0,91,2,1,6,1,0,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1054.5,0.0,2.75,1.4,0.03333333333333333,0.0
30,0,2,305,1,16,3,1,3,1,58,4,2,0,3,1,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1764.6666666666667,0.125,3.0,1.2000000000000002,0.06451612903225806,0.875
32,0,0,953,1,5,4,5,2,1,65,3,1,6,2,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1359.0,0.0,2.25,1.4333333333333331,0.030303030303030304,0.875
38,0,2,833,1,18,3,3,2,1,60,1,2,0,4,1,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1937.0,0.5,3.0,1.2000000000000002,0.05128205128205128,0.0
43,1,1,807,1,17,3,5,3,1,38,2,1,6,3,1,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1218.5,0.0,3.25,1.4333333333333331,0.022727272727272728,0.0
42,0,2,855,1,12,3,3,2,1,57,3,1,2,2,0,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1383.0,0.0,2.0,1.4333333333333331,0.023255813953488372,0.6666666666666666
55,0,2,478,1,2,3,3,3,1,60,2,5,5,1,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3173.0,0.0,2.25,0.9,0.08928571428571429,0.0
33,0,0,775,1,4,3,5,4,1,90,3,2,6,2,0,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1018.3333333333334,0.1,3.0,1.2000000000000002,0.058823529411764705,0.7
41,0,2,548,1,9,4,1,3,1,94,3,1,2,1,0,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1144.5,0.0,2.25,1.4333333333333331,0.023809523809523808,0.6666666666666666
34,0,0,1375,2,10,3,1,4,1,87,3,2,7,3,0,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1333.6666666666667,0.0,3.25,1.2000000000000002,0.05714285714285714,0.4375
53,0,0,661,1,1,4,3,1,0,60,2,4,4,3,1,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,4.225,4.0,0.0,10.5,0.67,7.6,0.0,7.0,2593.0,0.0,2.5,0.95,0.07407407407407407,0.5
43,0,2,244,0,2,3,1,2,1,97,3,1,1,4,2,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1769.5,0.1,2.75,1.4333333333333331,0.022727272727272728,0.8
34,0,2,511,2,3,2,1,4,0,32,1,2,7,4,2,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2009.6666666666667,0.6666666666666666,3.0,1.1199999999999999,0.05714285714285714,0.6666666666666666
21,1,2,337,2,7,1,2,2,1,31,3,1,8,2,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1339.5,0.5,2.25,1.4333333333333331,0.045454545454545456,0.0
38,0,2,1153,1,6,2,4,4,0,40,2,1,2,3,1,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1851.0,0.0,3.0,1.4,0.02564102564102564,0.6666666666666666
22,1,2,1294,1,8,1,3,3,0,79,3,1,2,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1199.0,0.0,2.5,1.4,0.043478260869565216,0.0
31,0,2,196,2,29,4,2,1,0,91,2,2,7,4,1,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1822.6666666666667,0.38461538461538464,2.25,1.1199999999999999,0.0625,0.5384615384615384
51,0,2,942,1,3,3,5,1,0,53,3,3,3,3,1,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,3279.0,0.6666666666666666,2.75,0.8999999999999999,0.057692307692307696,0.6666666666666666
37,0,2,589,2,9,2,2,2,1,46,2,2,7,2,1,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1396.3333333333333,0.0,2.0,1.2000000000000002,0.05263157894736842,0.5
46,0,2,734,1,2,4,3,3,1,46,3,5,5,4,0,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3221.3333333333335,0.6666666666666666,3.25,0.9,0.10638297872340426,0.6666666666666666
36,0,2,1383,1,10,3,1,4,1,90,3,3,0,1,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2080.25,0.38461538461538464,3.0,0.9714285714285713,0.08108108108108109,0.5384615384615384
44,1,1,429,1,1,2,3,3,1,99,3,1,6,2,0,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1171.0,0.3333333333333333,2.5,1.4333333333333331,0.022222222222222223,0.5
37,0,2,1239,0,8,2,4,3,1,89,3,2,1,2,0,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,4.1,4.0,0.0,9.0,0.47,6.0,1.0,4.0,1357.0,0.36363636363636365,2.5,1.2000000000000002,0.05263157894736842,0.6363636363636364
35,1,2,303,2,27,3,1,3,1,84,3,2,7,4,2,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1937.6666666666667,0.6363636363636364,3.5,1.2000000000000002,0.05555555555555555,0.6363636363636364
33,0,2,867,1,8,4,1,4,1,90,4,1,6,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1571.5,0.6363636363636364,2.5,1.4333333333333331,0.029411764705882353,0.5454545454545454
28,0,2,1181,1,1,3,1,3,1,82,3,1,6,4,1,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1022.0,0.0,3.5,1.4333333333333331,0.034482758620689655,0.5
39,0,2,1253,1,10,1,3,3,1,65,3,3,5,3,2,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,3366.0,0.4,3.0,0.9714285714285713,0.075,0.4
46,0,0,849,2,26,2,1,2,1,98,2,2,7,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2663.6666666666665,0.6666666666666666,2.5,1.2000000000000002,0.0425531914893617,0.6666666666666666
40,0,2,616,1,2,2,1,3,0,99,3,1,2,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1688.5,0.0,2.5,1.4,0.024390243902439025,0.4
42,0,2,1128,1,13,3,3,2,1,95,4,2,0,1,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1846.0,0.0,2.0,1.2000000000000002,0.046511627906976744,0.0
35,0,0,1180,1,2,2,3,2,1,90,3,2,4,4,0,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1920.6666666666667,0.125,3.0,1.2000000000000002,0.05555555555555555,0.875
38,0,0,1336,0,2,3,0,1,1,100,3,1,1,2,0,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1296.0,0.25,2.5,1.4333333333333331,0.02564102564102564,0.6666666666666666
34,1,1,234,1,9,4,1,4,1,93,3,2,2,1,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1782.0,0.0,2.5,1.2000000000000002,0.05714285714285714,0.875
37,1,2,370,1,10,4,3,4,1,58,3,2,4,1,2,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1404.3333333333333,0.0,2.0,1.2000000000000002,0.05263157894736842,0.7272727272727273
39,0,1,766,2,20,3,1,3,1,83,3,2,7,4,0,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1375.6666666666667,0.6666666666666666,3.5,1.2000000000000002,0.05,0.6666666666666666
43,0,0,343,1,9,3,1,1,1,52,3,1,6,3,2,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1219.0,0.25,2.25,1.4333333333333331,0.022727272727272728,0.5
41,0,2,447,1,5,3,1,2,1,85,4,2,0,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2290.0,0.25,1.5,1.2000000000000002,0.047619047619047616,0.5
41,0,2,796,2,4,1,2,3,0,81,3,3,7,3,0,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2611.75,0.5652173913043478,3.5,0.8999999999999999,0.07142857142857142,0.21739130434782608
30,0,2,1092,1,10,3,3,1,0,64,3,3,4,3,2,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2416.75,0.0,2.25,0.8999999999999999,0.0967741935483871,0.25
26,1,2,920,0,20,2,3,4,0,69,3,1,1,2,1,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,4.83,3.0,0.0,6.0,0.27,4.2,1.0,2.0,1074.0,0.16666666666666666,3.0,1.4,0.037037037037037035,0.6666666666666666
46,1,2,261,1,21,2,3,4,0,66,3,2,0,2,1,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2975.3333333333335,0.3,3.5,1.1199999999999999,0.0425531914893617,0.7
40,0,2,1194,1,1,3,1,3,0,52,3,2,0,4,0,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2171.0,0.0,3.5,1.1199999999999999,0.04878048780487805,0.5
34,0,2,810,2,8,2,5,2,1,92,4,2,7,3,1,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2266.3333333333335,0.36363636363636365,2.75,1.2000000000000002,0.05714285714285714,0.7272727272727273
58,0,0,350,2,2,3,3,2,1,52,3,4,3,2,0,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,3.815,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3258.2,0.8235294117647058,2.5,0.9625,0.06779661016949153,0.8235294117647058
35,0,2,185,1,23,4,3,2,1,91,1,1,2,3,1,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1352.5,0.0,2.75,1.4333333333333331,0.027777777777777776,0.5
47,0,2,1001,1,4,3,1,3,0,92,2,3,4,2,0,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2583.25,0.6086956521739131,2.75,0.8999999999999999,0.0625,0.43478260869565216
40,0,2,750,1,12,3,1,2,0,47,3,2,0,1,0,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1482.6666666666667,0.875,2.0,1.1199999999999999,0.04878048780487805,0.875
54,0,2,431,1,7,4,3,4,0,68,3,2,6,4,1,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2284.6666666666665,0.125,3.0,1.1199999999999999,0.03636363636363636,0.875
31,0,1,1125,2,7,4,2,1,0,68,3,3,7,1,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2409.25,0.5,2.25,0.8999999999999999,0.09375,0.5
28,0,2,1217,1,1,3,3,3,0,67,3,1,6,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1795.5,0.25,2.5,1.4,0.034482758620689655,0.5
38,0,2,723,2,2,4,2,2,0,77,1,2,8,4,1,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1801.6666666666667,0.0,2.25,1.1199999999999999,0.05128205128205128,0.6
26,0,2,572,2,10,3,3,3,1,46,3,2,7,4,2,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1561.3333333333333,0.16666666666666666,2.75,1.2000000000000002,0.07407407407407407,0.3333333333333333
58,0,1,1216,1,15,4,1,1,1,87,3,4,5,3,1,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3157.4,0.6666666666666666,2.25,0.9625,0.06779661016949153,0.6666666666666666
18,0,0,1431,1,14,3,3,2,0,33,3,1,6,3,2,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,757.0,0.0,2.25,1.4,0.05263157894736842,0.0
31,1,2,359,0,18,5,0,4,1,89,4,1,1,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1478.0,0.0,2.75,1.4333333333333331,0.03125,0.0
29,1,2,350,0,13,3,0,1,1,56,2,1,1,1,0,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1167.5,0.6666666666666666,2.25,1.4333333333333331,0.03333333333333333,0.0
45,0,0,589,2,2,4,1,3,0,67,3,2,7,3,1,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1718.0,0.5555555555555556,3.0,1.1199999999999999,0.043478260869565216,0.7777777777777778
36,0,2,430,1,2,4,4,4,0,73,3,2,6,2,1,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2320.6666666666665,0.0,3.25,1.1199999999999999,0.05405405405405406,0.0
43,0,1,1422,2,2,4,1,1,1,92,3,2,7,4,1,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1891.6666666666667,0.875,2.75,1.2000000000000002,0.045454545454545456,0.875
27,0,1,1297,1,5,2,1,4,0,53,3,1,2,4,2,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1189.5,0.0,3.25,1.4,0.03571428571428571,0.3333333333333333
29,0,1,574,1,20,1,3,4,1,40,3,1,2,4,1,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1906.0,0.25,3.5,1.4333333333333331,0.03333333333333333,0.8333333333333334
32,0,1,1318,2,10,4,2,4,1,79,3,2,7,4,2,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1549.3333333333333,0.0,3.75,1.2000000000000002,0.06060606060606061,0.0
42,0,0,355,1,10,4,5,3,1,38,3,1,6,3,1,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1468.0,0.42857142857142855,2.5,1.4333333333333331,0.023255813953488372,0.42857142857142855
47,0,2,207,1,9,4,1,2,0,64,3,1,2,3,2,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1052.5,0.6666666666666666,2.75,1.4,0.020833333333333332,0.0
46,0,2,706,1,2,2,1,4,1,82,3,3,4,4,0,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2144.5,0.4,3.25,0.9714285714285713,0.06382978723404255,0.7
28,0,0,280,0,1,2,1,3,1,43,3,1,1,4,0,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1353.0,0.5,3.0,1.4333333333333331,0.034482758620689655,0.5
29,0,2,726,1,29,1,1,4,1,93,1,2,0,3,0,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2128.0,0.125,3.5,1.2000000000000002,0.06666666666666667,0.75
42,0,2,1142,1,8,3,1,4,1,81,3,1,2,3,2,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1984.0,0.0,3.5,1.4333333333333331,0.023255813953488372,0.0
32,1,2,414,2,2,4,2,3,1,82,2,2,7,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,3302.3333333333335,0.6666666666666666,2.5,1.2000000000000002,0.06060606060606061,0.6666666666666666
46,0,2,1319,2,3,3,5,1,0,45,4,4,7,1,0,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,4.28,4.0,0.0,14.0,0.67,7.6,0.0,7.0,2645.0,0.1,2.25,0.95,0.0851063829787234,0.4
27,0,2,728,2,23,1,3,2,0,36,2,2,8,3,1,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1180.0,0.5,3.0,1.1199999999999999,0.07142857142857142,0.8
29,0,2,352,0,6,1,3,4,1,87,2,1,1,2,1,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1402.0,0.0,3.25,1.4333333333333331,0.03333333333333333,0.0
43,0,2,823,1,6,3,3,1,0,81,2,5,3,3,1,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,4.225,4.0,0.0,10.5,0.86,8.95,0.0,9.0,3232.0,0.35294117647058826,2.75,0.895,0.11363636363636363,0.8235294117647058
48,0,2,1224,1,10,3,1,4,1,91,2,5,5,2,1,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3277.5,0.5217391304347826,3.25,0.9,0.10204081632653061,0.391304347826087
29,1,1,459,1,24,2,1,4,1,73,2,1,6,4,2,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1219.5,0.5,3.0,1.4333333333333331,0.03333333333333333,0.0
46,1,2,1254,2,10,3,1,3,0,64,3,3,7,2,1,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,1828.5,0.0,2.75,0.8999999999999999,0.06382978723404255,0.7777777777777778
27,0,1,1131,1,15,3,1,4,0,77,2,1,6,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2387.0,0.875,2.75,1.4,0.03571428571428571,0.375
39,0,2,835,1,19,4,4,4,1,41,3,2,6,4,0,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1300.6666666666667,0.6666666666666666,3.25,1.2000000000000002,0.05,0.6666666666666666
55,0,2,836,1,2,4,5,2,1,98,2,1,6,4,1,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1331.0,0.0,3.0,1.4333333333333331,0.017857142857142856,0.6666666666666666
28,0,2,1172,2,3,3,3,2,0,78,3,1,8,2,1,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,4.28,4.0,0.0,14.0,0.27,4.2,1.0,2.0,1428.0,0.0,2.75,1.4,0.034482758620689655,0.0
30,1,2,945,2,9,3,3,2,1,89,3,1,8,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,540.5,0.0,2.75,1.4333333333333331,0.03225806451612903,0.0
22,1,2,391,1,7,1,1,4,1,75,3,1,6,2,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1236.0,0.0,2.5,1.4333333333333331,0.043478260869565216,0.0
36,0,2,1266,2,10,4,5,2,0,63,2,2,7,3,1,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1891.0,0.09090909090909091,2.25,1.1199999999999999,0.05405405405405406,0.6363636363636364
31,0,2,311,1,20,3,1,2,1,89,3,2,2,3,0,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1399.0,0.0,2.25,1.2000000000000002,0.0625,0.18181818181818182
34,0,2,1480,2,4,3,1,3,1,64,3,3,7,4,1,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2428.25,0.16666666666666666,3.5,0.9714285714285713,0.08571428571428572,0.0
29,0,2,592,1,7,3,1,4,1,59,3,1,2,1,2,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1031.0,0.25,2.5,1.4333333333333331,0.03333333333333333,0.5
37,0,2,783,1,7,4,3,4,1,78,3,2,6,1,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1428.0,0.0,2.75,1.2000000000000002,0.05263157894736842,0.6666666666666666
35,0,2,219,1,16,2,4,4,0,44,2,2,4,2,1,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1596.0,0.0,3.25,1.1199999999999999,0.05555555555555555,0.5
45,0,2,556,1,25,2,1,2,0,93,2,2,4,4,1,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1968.6666666666667,0.3,3.0,1.1199999999999999,0.043478260869565216,0.8
36,0,1,1213,0,2,1,0,2,1,94,2,2,1,4,2,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,4.1,4.0,0.0,9.0,0.47,6.0,1.0,4.0,1295.3333333333333,0.0,3.0,1.2000000000000002,0.05405405405405406,0.7272727272727273
40,0,2,1137,1,1,4,1,1,1,98,3,4,3,1,0,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3364.6,0.55,1.5,0.9625,0.0975609756097561,0.8
26,0,2,482,1,1,2,1,2,0,90,2,1,6,3,1,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1466.5,0.5,2.5,1.4,0.037037037037037035,0.0
27,0,2,511,2,2,2,3,1,0,89,4,2,7,3,2,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2166.6666666666665,0.0,2.0,1.1199999999999999,0.07142857142857142,0.7777777777777778
48,0,1,117,1,22,3,3,4,0,58,3,4,3,4,0,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,4.225,4.0,0.0,10.5,0.67,7.6,0.0,7.0,3434.8,0.17391304347826086,3.25,0.95,0.08163265306122448,0.30434782608695654
44,0,2,170,1,1,4,1,2,1,78,4,2,0,1,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1677.6666666666667,0.6666666666666666,2.5,1.2000000000000002,0.044444444444444446,0.6666666666666666
34,1,0,967,1,16,4,5,4,1,85,1,1,6,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1153.5,0.5,2.5,1.4333333333333331,0.02857142857142857,0.0
